id,brand,name,year,price,Город,"Объем двигателя, л",Кузов,Пробег,Коробка передач,Цвет,Привод,Есть доставка
1211088,Chevrolet,"Cobalt,",2014,8700,Самарканд,1.5 (бензин),седан,,автомат,белый,передний привод,Да
1097086,Chevrolet,Malibu 2,2018,24000,Ташкент,2.5 (бензин),седан,39000.0,автомат,белый,передний привод,
1178855,Volkswagen,Polo,1982,964,Ташкент,,седан,150000.0,механика,зеленый,,
1211038,ВАЗ (Lada),2107,1996,2605,Джизак,3 (газ-бензин),седан,26000.0,механика,красный,задний привод,
1211048,ГАЗ,2410 (Волга),1988,2894,Самарканд,1 (газ),седан,4500000.0,механика,белый,задний привод,
1211043,Chevrolet,"Matiz Best,",2006,3800,Карши,1 (бензин),хэтчбек,2000.0,механика,белый,передний привод,
1211041,ВАЗ (Lada),Самара (хэтчбек 2109),1995,1500,Ташкент,1.5 (бензин),седан,,механика,,передний привод,
1211033,Chevrolet,"Matiz,",2018,5200,Янгиюль,1.1 (бензин),седан,37500.0,механика,белый,передний привод,
1211026,Daewoo,Nexia,2007,5700,Кумкурганский район,1.6 (газ-бензин),седан,139000.0,механика,серый,передний привод,
1211032,Chevrolet,"Matiz,",2008,3000,Ташкент,0.8 (бензин),хэтчбек,,механика,белый,передний привод,
1211028,Daewoo,Damas,2005,3700,Карши,,седан,,механика,,,
1183392,Chevrolet,"Nexia 3,",2020,8296,Термез,1.5 (бензин),седан,11500.0,механика,,передний привод,
1211025,ВАЗ (Lada),2103,1983,1500,Самарканд,,седан,,механика,белый,,
1211004,ВАЗ (Lada),2105,1994,1447,Самарканд,3 (газ),,5888300.0,механика,молочный цвет,задний привод,
1211010,Daewoo,Nexia,1998,3565,Тахиаташ,1.5 (газ),седан,1111.0,механика,синий,передний привод,
1211023,Daewoo,Lacetti,2009,6800,Карши,,,169.0,механика,,,
1211014,ВАЗ (Lada),2110,2007,5500,Ташкент,1.6 (бензин),седан,170.0,механика,серебристый,передний привод,
1211013,ВАЗ (Lada),2106,1987,965,Андижан,,седан,300000.0,механика,,полный привод,
1211009,Daewoo,Nexia,1999,4823,Карши,,седан,,механика,жёлтый,передний привод,Да
1211001,Chevrolet,"Lacetti,",2011,7500,Кызылтепинский район,1.8 (бензин),седан,,механика,,передний привод,
1211002,Chevrolet,Labo,2020,9000,Бухара,3 (бензин),лимузин,38.0,механика,белый,задний привод,
1211000,ВАЗ (Lada),2106,1987,1800,Наманган,,седан,,механика,,,
1210989,Daewoo,Nexia,2009,5600,Наманган,,седан,270000.0,механика,,передний привод,
1210993,Chevrolet,"Lacetti,",2018,14000,Наманган,1.6 (газ-бензин),седан,35.0,автомат,хамелеон,полный привод,Да
1210988,Daewoo,Matiz (Standart),2006,3280,Хивинский район,4 (бензин),седан,102182.0,механика,белый,передний привод,
1210983,Chevrolet,"Spark,",2016,8200,Самарканд,1.3 (газ-бензин),хэтчбек,44000.0,механика,белый,передний привод,
1210976,Chevrolet,"Spark,",2017,6600,Ташкент,1.25 (бензин),хэтчбек,66000.0,механика,белый,передний привод,
1210984,Daewoo,Nexia,2007,5700,Кумкурганский район,1.6 (газ),седан,139000.0,механика,серый,передний привод,
1210980,Chevrolet,"Captiva,",2009,15500,Ташкент,3.2 (бензин),кроссовер,80000.0,автомат,серебристый,полный привод,
1210978,Chevrolet,"Spark,",2018,7332,Букинский район,1.3 (бензин),хэтчбек,40000.0,автомат,белый,передний привод,
1183372,Chevrolet,"Nexia 2,",2011,5000,Пастдаргомский район,1.5 (газ-бензин),седан,,механика,,передний привод,
1183366,Chevrolet,"Spark,",2016,6000,Ташкент,1.3 (бензин),хэтчбек,80000.0,механика,белый,передний привод,
1141376,Chevrolet,Spark,2012,4600,Ташкент,1 (бензин),хэтчбек,233200.0,механика,белый,передний привод,
1183354,Chevrolet,"Lacetti,",2011,7900,Ташкент,1.8 (бензин),седан,105000.0,механика,белый,передний привод,
1183349,Daewoo,Matiz (Standart),2008,3700,Самарканд,,,45000.0,механика,,,
1183323,Chevrolet,"Nexia 3,",2019,8875,Хазараспский район,1.5 (газ-бензин),седан,35000.0,автомат,бежевый,передний привод,
1183336,Daewoo,Nexia,2003,5788,Карши,,седан,160000.0,механика,серый,,Да
1140827,Москвич,412,1983,1544,Фергана,,,,механика,красный,,
1172752,Москвич,412,1983,1927,Балыкчинский район,,пикап,,механика,бордовый,задний привод,
1055189,ВАЗ (Lada),Vesta,2019,12059,Ташкент,1.6 (бензин),универсал,25000.0,механика,мокрый асфальт,передний привод,
1183331,Chevrolet,"Matiz,",2010,3700,Ташкент,0.8 (бензин),хэтчбек,276000.0,механика,белый,передний привод,
1066638,ВАЗ (Lada),2101,1984,2412,Кызырыкский район,1.1 (газ-бензин),седан,110.0,механика,вишня,задний привод,
1196132,Daewoo,Tico,1999,2508,Кызырыкский район,,хэтчбек,176000.0,механика,вишня,передний привод,
1196142,Daewoo,Tico,1997,1500,Алмалык,,,,механика,,,
1196047,Daewoo,Matiz (Standart),2008,4000,Бухара,,,50000.0,механика,белый,передний привод,
1196104,ВАЗ (Lada),2101,1975,1000,Чирчик,1.2 (бензин),седан,10000.0,механика,белый,задний привод,
1171365,Chevrolet,"Lacetti,",2014,7600,Термез,1.8 (газ-бензин),седан,151700.0,механика,,передний привод,
1130885,ВАЗ (Lada),2106,1990,1447,Термез,,седан,2800000.0,механика,,,
1196125,Chevrolet,"Matiz,",2011,3000,Ургенч,0.8 (бензин),хэтчбек,158000.0,механика,,передний привод,
1196116,Daewoo,Tico,1999,2800,Кургантепинский район,1 (бензин),седан,400000.0,механика,белый,передний привод,
1196119,Chevrolet,"Matiz,",2010,3000,Ургенч,0.8 (бензин),хэтчбек,174800.0,механика,белый,передний привод,
1196115,Chevrolet,"Nexia 2,",2013,6200,Зангиатинский район,1.5 (бензин),седан,59000.0,механика,белый,передний привод,
1196103,Chevrolet,"Spark,",2017,6200,Ташкент,1.3 (бензин),хэтчбек,75000.0,механика,белый,передний привод,Да
1196055,Chevrolet,"Spark,",2011,5306,Навои,1.3 (бензин),хэтчбек,210000.0,механика,жёлтый,передний привод,
1196086,Chevrolet,"Spark,",2019,7500,Ташкент,1.3 (бензин),хэтчбек,35000.0,механика,белый,передний привод,
1196088,Chevrolet,"Nexia 3,",2017,8000,Ташкент,1.5 (бензин),седан,70000.0,автомат,мокрый асфальт,передний привод,Да
1196073,Daewoo,Espero,1998,3200,Бухара,2 (газ-бензин),седан,240000.0,механика,,передний привод,
1196061,Chevrolet,"Nexia 2,",2009,5800,Самарканд,1.6 (бензин),седан,180.0,механика,,передний привод,
1196059,Chevrolet,"Captiva,",2017,28000,Ташкент,2.4 (бензин),внедорожник,5000.0,автомат,мокрый асфальт,полный привод,
1196070,Chevrolet,Damas,2011,5000,Карши,1.6 (газ-бензин),универсал,26874.0,механика,белый,задний привод,
1196030,Chevrolet,"Malibu,",2012,16000,Самарканд,2.4 (газ-бензин),седан,120000.0,автомат,серый,передний привод,Да
1210076,Chevrolet,"Nexia 2,",2010,5100,Джизак,1.6 (газ-бензин),седан,350000.0,механика,белый,передний привод,
669442,Chevrolet,"Captiva,",2017,28000,Ташкент,2.4 (бензин),внедорожник,5000.0,автомат,мокрый асфальт,полный привод,
1160903,Chevrolet,"Lacetti,",2009,6200,Андижан,1.8 (газ-бензин),седан,500000.0,механика,серый,передний привод,Да
1082895,Chevrolet,"Nexia 2,",2015,6600,Пскентский район,1.5 (бензин),седан,143000.0,механика,молочный цвет,передний привод,
1171349,Chevrolet,Damas,2014,6000,Карши,1.5 (газ-бензин),микровэн,25000.0,механика,белый,задний привод,
1115492,Chevrolet,"Captiva,",2009,11000,Избасканский район,2.3 (бензин),кроссовер,,механика,,полный привод,
1163061,Chevrolet,"Nexia 2,",2009,5500,Ташкент,1.6 (газ-бензин),седан,245000.0,механика,белый,передний привод,
1176714,ВАЗ (Lada),2107,2011,4000,Иштыханский район,,седан,30000.0,механика,черный,задний привод,
1183313,Chevrolet,"Cobalt,",2014,7500,Ургенч,9.9 (газ-бензин),седан,102300.0,механика,голубой,передний привод,
1183327,Chevrolet,Nexia 2,2012,5300,Ташкент,,,205000.0,механика,белый,,
1183302,Chevrolet,"Spark,",2018,6700,Ташкент,1.3 (бензин),хэтчбек,62000.0,механика,белый,передний привод,
1183321,Chevrolet,"Spark,",2018,6560,Термез,1.3 (бензин),хэтчбек,100000.0,механика,белый,передний привод,
1183310,Chevrolet,"Cobalt,",2019,11000,Самарканд,1.5 (газ-бензин),седан,37000.0,механика,мокрый асфальт,передний привод,
1183303,Chevrolet,"Nexia 2,",2010,5788,Джизак,1.5 (газ-бензин),седан,230000.0,механика,белый,передний привод,
1130772,Chevrolet,"Spark,",2013,6500,Ташкент,1.3 (газ-бензин),хэтчбек,11000.0,механика,белый,передний привод,
1119062,ВАЗ (Lada),2107,2007,4823,Коканд,,седан,160000.0,механика,белый,,
